Gene	Parameter1	Parameter2
SHANK2	18.3833391596612	254586
SHANK3	13.6275731137755	252388
SHARPIN	20.8770803451376	254162
SHB	6.04630491332752	254076
SHBG	47.8799411445947	254314
SHC1	26.0835565805443	254658
SHC2	55.2588803606909	253708
SHC3	11.1357895529587	254214
SHC4	56.4853139015108	254136
SHCBP1	60.4385021224957	254838
SHCBP1L	95.1349244470084	254806
SHD	44.6412237251106	254024
SHE	9.27432903101437	254598
SHF	36.9859873895604	254022
SHH	41.6243060796446	153534
SHISA2	6.49900510374814	254838
SHISA3	20.5040117056737	254672
SHISA4	25.4184454889773	254306
SHISA5	34.6552254664823	254440
SHKBP1	91.8012777543061	254338
SHMT1	94.0723709602493	254100
SHMT2	34.3713811980053	254050
SHOC2	1.81047489855185	253974
SHOX2	30.8813585252693	253928
SHPK	62.1885259132334	254588
SHPRH	60.743563645761	254368
SHQ1	74.4586748700017	254438
SHROOM1	34.2273099715473	254444
SHROOM3	45.0404628363657	254334
SI	265.697953237253	254520
SIAE	95.1811168996725	254832
SIAH1	13.707351670746	254334
SIAH2	2.33326777006182	253910
SIAH3	16.2647494675014	253992
SIDT1	55.8956615940223	254588
SIDT2	49.3847413752924	254590
SIGIRR	52.0840863977196	254016
SIGLEC1	192.261917716512	254338
SIGLEC10	33.688847881103	254322
SIGLEC11	76.2245629169038	253656
SIGLEC12	99.4140935375871	254482
SIGLEC14	33.6287559092185	236750
SIGLEC15	30.5324048677669	253838
SIGLEC5	49.3871447938427	254594
SIGLEC6	38.9009703038786	254454
SIGLEC7	64.9568951011844	254140
SIGLEC8	50.0558304606619	254142
SIGLEC9	55.8744078213597	254574
SIGLECL1	14.4970545444142	254576
SIGMAR1	11.459047979767	254092
SIK2	15.0009865834908	254006
SIK3	12.4357041377741	254814
SIKE1	51.5210031251492	254838
SIL1	21.7913497870045	254100
SIM1	16.7457410678905	254576
SIM2	17.5867385113249	254288
SIMC1	76.8099171476704	254048
SIN3A	5.74575065787511	254048
SIN3B	14.3447705329146	254590
SIPA1	28.7525063877841	254586
SIPA1L1	25.886311404071	254572
SIPA1L2	20.8223691831237	254810
SIPA1L3	39.1337879699895	254822
SIRPA	5.98758289800351	254462
SIRPB1	57.2138743697614	254318
SIRPB2	38.4742457979563	253684
SIRPD	26.3138125419433	253872
SIRPG	41.7863201438001	254842
SIRT1	22.2752305166989	254020
SIRT2	30.2168140898825	254668
SIRT3	49.6889952583454	254478
SIRT4	53.4728341064833	254480
SIRT5	49.1663860412335	254340
SIRT6	19.0803465715384	254672
SIRT7	17.803321089269	254290
SIT1	6.42700318483322	254432
SIVA1	6.59923898279458	254670
SIX1	6.6064837153633	254400
SIX2	9.48390140629636	254296
SIX3	4.39389280680129	240014
SIX4	33.9789985458725	254338
SIX5	24.8714308244704	254480
SIX6	20.7531445143506	254358
SKA1	24.7941423108438	253566
SKA2	29.5201485002377	254552
SKA3	37.8186233730806	254008
SKAP1	22.1265763698751	253932
SKAP2	15.9162869545963	253870
SKI	16.141958923969	253480
SKIL	18.3014199805006	254300
SKIV2L	141.999638432223	254340
SKIV2L2	35.6389841245764	254278
SKP1	5.5359640640764	254706
SKP2	17.2003471559452	254026
SLA	10.9263977967883	254340
SLA2	25.5477677484084	254820
SLAIN1	17.8846271166625	254284
SLAIN2	16.2384731970953	254572
SLAMF1	19.6031826176209	254472
SLAMF6	16.8172272258317	254590
SLAMF7	26.6196535202258	254402
SLAMF8	64.7422197813872	254094
SLAMF9	40.7560046955559	254568
SLBP	14.9294825078994	254304
SLC10A1	164.392084141675	254134
SLC10A2	51.6104737369101	254340
SLC10A4	42.407210010109	254052
SLC10A5	59.3816697391682	254278
SLC10A6	31.5816539355454	254218
SLC10A7	19.7581775753493	254058
SLC11A1	70.3972705727	254422
SLC11A2	31.3627826145243	254290
SLC12A1	124.515172896095	254440
SLC12A2	21.7028519189084	254252
SLC12A3	159.376828874893	254482
SLC12A4	71.7822490646949	254638
SLC12A5	8.61459906281431	252744
SLC12A6	68.0115937468157	254042
SLC12A7	96.4311653302765	254310
SLC12A8	93.7383204333516	254108
SLC12A9	89.5319992782558	254662
SLC13A1	97.545375932764	254226
SLC13A2	64.3256504079348	254472
SLC13A3	43.3153089405713	254340
SLC13A4	20.3293353910675	254306
SLC13A5	50.9871325722968	254026
SLC14A1	49.8109311902363	254330
SLC14A2	86.876985263368	254536
SLC15A1	70.9811277038459	254576
SLC15A2	92.9892945542274	254470
SLC15A3	53.050491132958	254658
SLC15A4	30.9942161385774	254098
SLC16A1	18.0760162542338	254474
SLC16A10	49.7883949458097	254124
SLC16A11	58.6613819766095	253232
SLC16A12	22.6680918093545	254004
SLC16A13	53.7707401600174	254482
SLC16A14	25.7889856264388	254314
SLC16A3	41.5657576358308	253814
SLC16A4	78.9852864092704	254648
SLC16A5	53.7764356622714	254308
SLC16A6	57.7097577785779	254314
SLC16A7	45.8579227767067	254348
SLC16A8	29.5463620256146	254296
SLC16A9	20.8387722172625	254534
SLC17A1	79.1014047839207	254008
SLC17A2	21.1009754078868	254132
SLC17A3	103.216613005399	253986
SLC17A4	48.0983333974426	253950
SLC17A5	36.1681730129237	254828
SLC17A6	19.2139292737466	254484
SLC17A7	6.00855277542829	254316
SLC17A8	50.1406654189112	254294
SLC17A9	46.0527872954893	254454
SLC18A1	84.0054227191226	254088
SLC18A2	42.1042972343373	254320
SLC18A3	14.4447963437289	251912
SLC18B1	49.0051674803666	254036
SLC19A1	52.9368561746156	254196
SLC19A2	41.8438620257344	254068
SLC19A3	24.7456459744999	254446
SLC1A1	34.1068575152437	254130
SLC1A2	7.91095572990745	254056
SLC1A3	11.2051405441674	254830
SLC1A4	15.7113573911143	254250
SLC1A5	26.8558505354975	254506
SLC1A6	4.8508785120308	250848
SLC1A7	69.8092438163191	254330
SLC20A1	19.3922799640568	254448
SLC20A2	10.1613776494945	254032
SLC22A1	84.0110898642296	254136
SLC22A10	97.124472730058	254098
SLC22A11	59.9999030969858	254596
SLC22A12	60.1987182216837	254464
SLC22A13	66.9875415501645	254322
SLC22A14	71.1310987079631	254670
SLC22A15	54.1209884675737	253936
SLC22A16	103.153567128545	254656
SLC22A17	16.2024110240934	254084
SLC22A18	38.759462133883	254498
SLC22A2	58.0012227811374	254122
SLC22A23	6.51920264103243	254050
SLC22A24	78.1825723328281	240452
SLC22A25	64.924416948164	253904
SLC22A3	47.1918415785287	254394
SLC22A4	56.1330119343564	254330
SLC22A5	75.2749969739518	254602
SLC22A6	60.2264208884862	254586
SLC22A7	42.6190101759488	254310
SLC22A8	28.9957316920827	254582
SLC22A9	81.0195354378174	254316
SLC23A1	20.2989059082057	254810
SLC23A2	16.4096312220254	254474
SLC23A3	39.37746180342	253922
SLC24A1	67.5178108533495	254020
SLC24A2	15.2972608567004	254590
SLC24A3	7.52837182665364	254638
SLC24A4	47.8524077785046	254584
SLC24A5	71.8857539663012	254386
SLC25A1	26.7356134015022	254026
SLC25A10	23.3662014965267	254642
SLC25A11	4.70403779704013	253928
SLC25A12	15.79240051581	254596
SLC25A13	120.804592586855	254090
SLC25A15	27.670844816238	254592
SLC25A16	33.0214174634996	254400
SLC25A17	33.87670392173	254554
SLC25A18	41.7517371178686	254590
SLC25A19	10.5405090582508	254592
SLC25A2	38.4996064606542	254338
SLC25A20	33.9604933669785	254308
SLC25A21	51.830843833714	254028
SLC25A21-AS1	0.146118675194688	254602
SLC25A22	12.7097341932368	253660
SLC25A23	19.111149968287	254248
SLC25A24	51.3971085628216	254380
SLC25A25	38.2860170873201	254340
SLC25A26	56.9297241682988	254306
SLC25A27	32.3774899721761	254560
SLC25A28	19.6855240077691	254262
SLC25A29	18.5365297895653	253770
SLC25A3	19.9164971897391	254480
SLC25A30	52.8244556517083	254038
SLC25A31	38.9012317237224	254506
SLC25A32	30.7434461143581	254534
SLC25A33	15.6427951659051	254310
SLC25A34	57.6944250980513	254348
SLC25A35	60.9038034563808	254574
SLC25A36	6.7344110426648	253718
SLC25A37	6.71924941160351	253678
SLC25A38	26.7563097464475	254480
SLC25A39	47.0149424584283	253976
SLC25A4	10.4490667035762	254672
SLC25A40	50.0059363686	254238
SLC25A41	40.8417732641462	254122
SLC25A42	12.767824712154	254604
SLC25A44	13.776039900147	254092
SLC25A45	50.6724510900155	254018
SLC25A46	29.0009124905541	254226
SLC25A47	45.9311703236763	254058
SLC25A48	32.5184345162521	254300
SLC25A51	9.59913678717108	254600
SLC25A52	34.4663954196391	254140
SLC26A1	55.1297815863592	254174
SLC26A10	55.2495373746581	254480
SLC26A11	95.1415100677879	254842
SLC26A2	63.6802815214539	254042
SLC26A3	60.6420672691655	254606
SLC26A4	89.6540996706497	254342
SLC26A5	47.6774499772817	254120
SLC26A6	96.6453304130181	254430
SLC26A7	90.6392316215877	254456
SLC26A8	60.0489236928986	254332
SLC26A9	37.6847135115419	254136
SLC27A1	76.314173701566	253984
SLC27A2	69.0829316987194	254418
SLC27A3	134.500279837613	254842
SLC27A4	35.1602330546262	254308
SLC27A5	70.3122381803877	254082
SLC27A6	96.0541866157762	254016
SLC28A1	102.699167285449	254598
SLC28A2	88.3220512742815	254644
SLC28A3	132.398427391734	253970
SLC29A1	36.8691236647561	254600
SLC29A2	62.9882563252618	254842
SLC29A3	28.5812633140773	254048
SLC29A4	51.8106740761634	253534
SLC2A1	4.92012825087828	254530
SLC2A10	32.7792560567296	254600
SLC2A11	77.3263404161733	254840
SLC2A12	40.8111002476823	254016
SLC2A13	7.11644025828771	253170
SLC2A14	18.8009864301532	254322
SLC2A2	49.320309449248	254564
SLC2A3	13.8348562345545	254314
SLC2A4	25.1613548697041	254322
SLC2A4RG	10.4936111650382	252482
SLC2A5	52.135908101162	254666
SLC2A6	48.9497261311482	254552
SLC2A7	60.9900900765034	254096
SLC2A8	52.7940988094418	253988
SLC2A9	82.0509481872693	254104
SLC30A1	2.63883426649836	249464
SLC30A10	3.63320271026053	254464
SLC30A2	10.7876268792282	254312
SLC30A3	19.7340335449201	254508
SLC30A4	14.8584287550355	254140
SLC30A5	31.6757901725267	254812
SLC30A6	29.6250159080425	254514
SLC30A7	38.7334967393924	254094
SLC30A8	64.7706985226211	254736
SLC30A9	34.9481962218651	254244
SLC31A1	6.41241809178304	254454
SLC31A2	30.2613458147369	254026
SLC33A1	16.9385952949217	254580
SLC34A1	82.120250161873	254580
SLC34A2	62.1891767203388	254482
SLC34A3	82.03660057157	254386
SLC35A1	18.7139162979147	254804
SLC35A3	34.6892230223483	253866
SLC35A4	40.4580063396517	254206
SLC35A5	65.6879034007615	254474
SLC35B1	24.595608347049	254044
SLC35B2	45.8841291402133	254316
SLC35B3	80.7825062893218	254156
SLC35B4	45.9006529590709	254586
SLC35C1	6.41801498244236	253628
SLC35C2	53.7503700263303	254658
SLC35D1	30.9315825787996	254336
SLC35D2	56.6846732254408	254046
SLC35D3	11.5078498232085	254558
SLC35E1	13.687403733469	254582
SLC35E2	1.40506218642963	235840
SLC35E2B	13.5927534920019	161024
SLC35E3	30.82089174425	254556
SLC35E4	35.5027146861797	254648
SLC35F1	8.21156015984742	254834
SLC35F2	26.6307915323282	253880
SLC35F3	24.1112081885435	254556
SLC35F4	15.7683026163583	253864
SLC35F5	44.3639352563893	253972
SLC35F6	14.522851077832	254094
SLC35G1	30.6430581940777	254706
SLC35G2	57.6454063542534	254776
SLC35G3	51.4395607506763	254232
SLC35G5	35.421083441526	254000
SLC35G6	34.4357068002698	253892
SLC36A1	51.0400034631347	254028
SLC36A2	57.9931600107664	254668
SLC36A3	47.8148617708406	254004
SLC36A4	53.9318566755777	253600
SLC37A1	26.4856474381234	254048
SLC37A2	48.3982077889119	254100
SLC37A3	72.6551808198706	254822
SLC37A4	62.9676896567958	254272
SLC38A1	10.2098610777688	254256
SLC38A10	146.204709011709	254454
SLC38A11	56.7473555293065	253934
SLC38A2	11.0108506108249	254046
SLC38A4	6.31170097917412	253584
SLC38A6	107.200901758343	254230
SLC38A7	19.0121392475898	254590
SLC38A9	26.0554233018683	254444
SLC39A1	24.4500585112516	254412
SLC39A10	6.20223598480803	254260
SLC39A11	35.8054953037677	254578
SLC39A12	114.131534413559	254044
SLC39A13	14.8132851971902	253768
SLC39A14	15.8266975890083	254074
SLC39A2	21.5522750678735	254070
SLC39A3	16.3095069844081	254176
SLC39A4	33.9765935855053	253924
SLC39A5	75.083575077646	254336
SLC39A6	43.5319085173234	254580
SLC39A7	25.2858031231836	254424
SLC39A8	9.8624243485255	253924
SLC39A9	4.63277659788276	254414
SLC3A1	104.218754982802	254076
SLC3A2	38.1123924619247	254342
SLC40A1	6.24732689598763	254026
SLC41A1	5.9856826876004	254026
SLC41A2	19.0286893933968	254646
SLC41A3	89.5297830307221	254472
SLC43A1	56.2003164157463	254044
SLC43A2	27.3291370237936	254264
SLC43A3	49.2434355895668	254478
SLC44A1	11.4616236477891	254012
SLC44A2	38.7019488343224	254322
SLC44A3	86.6125590236682	254568
SLC44A4	78.8413625258816	254602
SLC44A5	66.3125898090431	254182
SLC45A1	27.2852494002342	254342
SLC45A2	67.8402118249511	254596
SLC45A3	39.7525835821351	254364
SLC45A4	53.0953861483289	254030
SLC46A1	16.5839410535364	254064
SLC46A2	36.7135183657935	254098
SLC46A3	98.0622198204004	254314
SLC47A1	74.4662234403607	254840
SLC47A2	65.2535622907526	254098
SLC48A1	0.368002180808027	87592
SLC4A1	14.90084746476	254600
SLC4A10	43.774897069509	254376
SLC4A11	208.005676588791	254838
SLC4A1AP	53.6405650994563	254568
SLC4A2	16.1951941523793	253690
SLC4A3	48.625242637038	254584
SLC4A4	19.1641772549977	254588
SLC4A5	105.382714836802	254596
SLC4A7	31.4118357774369	253742
SLC4A8	20.1919395432007	254038
SLC4A9	122.640485064501	254024
SLC50A1	20.5725519854738	254048
SLC51A	18.037356425235	254314
SLC51B	10.2517653186658	254834
SLC52A1	57.4354002308387	254116
SLC52A2	20.5038747370322	254710
SLC52A3	13.5825595418019	254588
SLC5A1	42.4567281291126	254842
SLC5A10	94.5510372299279	254434
SLC5A11	65.2423745943291	254056
SLC5A12	34.6285063715074	254226
SLC5A2	67.3716432034657	254550
SLC5A3	11.8433366103972	254340
SLC5A4	58.7147067653365	254600
SLC5A5	40.4257458766509	254652
SLC5A6	25.5424935245429	254596
SLC5A7	9.10745417409768	254034
SLC5A8	89.3032731641545	254500
SLC5A9	109.736109550081	254566
SLC6A1	1.15194074782748	254102
SLC6A11	16.3486305316179	254568
SLC6A12	42.349855808896	254592
SLC6A13	74.399748773077	254594
SLC6A15	23.2850213013724	254262
SLC6A16	119.298723738466	254028
SLC6A17	15.1858550741121	254552
SLC6A18	133.435470539979	254662
SLC6A19	99.5022332523142	253976
SLC6A2	29.1591137115808	254056
SLC6A20	52.3247768960265	254668
SLC6A3	9.31877404478399	254038
SLC6A4	19.5211235468536	254600
SLC6A5	66.8491418336118	254482
SLC6A6	8.16688569297134	254046
SLC6A7	50.4407622277926	254804
SLC6A9	44.4547868299196	254086
SLC7A1	8.98179729318911	254348
SLC7A10	39.9735194852844	254302
SLC7A11	42.9947628299502	254094
SLC7A13	52.7757464129312	254122
SLC7A14	24.0249693909267	254046
SLC7A2	66.4571280915235	254606
SLC7A4	58.7210408037263	254592
SLC7A5	13.9201411677093	254116
SLC7A6	23.8128038801222	254340
SLC7A6OS	8.72743051911941	254118
SLC7A7	66.0129692518001	254836
SLC7A8	50.0064753311286	254084
SLC7A9	76.9473984062871	254592
SLC8A1	13.776348735606	253266
SLC8A3	24.5974116250077	254588
SLC8B1	81.4808131353094	254580
SLC9A1	14.5260427948114	254528
SLC9A2	35.1016219621304	254304
SLC9A3	16.9734134167555	254284
SLC9A3R1	37.5345449038489	254044
SLC9A3R2	16.9684620472458	253252
SLC9A4	79.4598548189792	254572
SLC9A5	52.347006026455	254654
SLC9A8	61.301780893829	254462
SLC9A9	84.3929082248478	254062
SLC9B1	9.06048578609627	250062
SLC9B2	63.0691019670609	254530
SLC9C1	99.4784080165279	254200
SLC9C2	81.4141396814559	254544
SLCO1A2	69.2475390918772	254044
SLCO1B1	91.5590859131145	254496
SLCO1B3	154.534560002009	254032
SLCO1B7	96.5114881477471	254120
SLCO1C1	72.3961764278144	254088
SLCO2A1	42.4250015921607	254100
SLCO2B1	35.5703744845645	254084
SLCO3A1	16.0697060126478	254034
SLCO4A1	69.3880008450792	254828
SLCO4C1	62.467260179555	254574
SLCO5A1	85.37686575229	254590
SLCO6A1	128.250568890895	254322
SLFN11	113.345580744204	254090
SLFN12	74.0081179142278	254456
SLFN12L	93.019100041057	254506
SLFN13	152.305004153184	254328
SLFN5	89.1503877385982	254038
SLFNL1	62.5619424739798	253966
SLIRP	40.3017834141505	254096
SLIT1	29.6444352639784	254828
SLIT2	23.4935844665654	253998
SLIT3	59.843771987705	254126
SLITRK1	5.43069436320252	254590
SLITRK3	19.6266727821865	254816
SLITRK5	10.1077559264723	254390
SLITRK6	72.0753495156305	253430
SLK	28.1090446604719	254522
SLMAP	35.6488610622693	254414
SLMO1	26.5229594618101	254586
SLMO2	13.4829333536471	254272
SLN	1.07473553525626	254082
SLPI	12.2622205124067	253896
SLTM	38.9248194386202	254428
SLU7	40.9838119279091	254454
SLURP1	15.2897559881171	253470
SLX4	175.627553580585	254052
SLX4IP	51.8853145632919	254334
SMAD1	1.65775705657089	253776
SMAD2	5.34369989878976	253996
SMAD3	12.1278615290317	254296
SMAD4	17.3168051044303	254644
SMAD5	0.811630798256399	254142
SMAD6	54.0404092613105	254592
SMAD7	4.85084433097024	252844
SMAD9	38.985640754646	254598
SMAGP	5.23808942213451	254544
SMAP1	37.1113996405452	253874
SMAP2	11.251214906205	253836
SMARCA2	33.1556484092904	254556
SMARCA4	16.2459516042469	254600
SMARCA5	5.12818825102066	254426
SMARCAD1	6.53621016724769	254244
SMARCAL1	72.7249962343838	254320
SMARCB1	4.1264016553798	254594
SMARCC1	14.1387949171426	254500
SMARCC2	13.9001859163384	253988
SMARCD1	6.8183293272	254582
SMARCD2	16.855766629118	254652
SMARCD3	26.2909063445251	254668
SMARCE1	4.22911048828096	254434
SMC1B	36.5997664779333	254614
SMC2	26.8717948431437	254128
SMC3	10.3955735736761	253950
SMC4	114.594031284939	253972
SMC5	40.7057316549824	254016
SMC6	42.3279144836547	254008
SMCHD1	28.7277511994046	253848
SMCO1	44.2903407153021	254034
SMCO3	10.2370550877271	254284
SMCO4	4.10756071185222	254568
SMCP	19.2587903532918	254482
SMCR8	16.9866058145115	254596
SMDT1	7.16168216051683	253578
SMEK1	13.8213120107131	254296
SMG1	17.3741036082314	254426
SMG5	28.415950302661	254138
SMG6	39.9029485498759	254134
SMG7	33.9895900239215	254034
SMG8	36.3374253072292	254336
SMG9	50.4343676128082	254584
SMIM11	0.190579553235706	254592
SMIM12	2.16388559520023	236506
SMIM14	1.2742260888498	252414
SMIM15	15.2362830447304	253994
SMIM19	6.27992475500524	254166
SMIM21	14.3989226141348	254706
SMIM3	22.0989314532026	254490
SMIM7	7.40997510110546	254204
SMIM8	8.18817122616927	254128
SMN2	0.110330769425373	254322
SMNDC1	5.51923510683897	242056
SMO	36.834802264546	254318
SMOC1	27.0660730903262	254034
SMOC2	27.1392182880138	254668
SMOX	27.0648404712327	254124
SMPD1	79.2584811915619	254670
SMPD2	105.967644045979	254102
SMPD3	24.1303678787514	253978
SMPD4	77.0763445750237	254454
SMPDL3A	112.828461286004	254460
SMPDL3B	68.0035152686701	254666
SMR3A	19.1977568751172	254422
SMR3B	1.15610809246107	254026
SMTN	46.6789410659545	254094
SMTNL1	40.8436891602259	254264
SMTNL2	26.8472349030609	254790
SMU1	1.08484830786345	254102
SMUG1	31.7365274283005	253772
SMURF1	14.3335491327136	254660
SMURF2	15.7024194448995	254096
SMYD1	34.9284666442825	254642
SMYD2	28.1293423125539	254586
SMYD3	42.2131801530896	254830
SMYD4	108.459424806466	254668
SMYD5	38.9081612749597	254094
SNAI1	7.63203496244518	254278
SNAI2	1.45463311246203	254174
SNAI3	31.4982650277532	254722
SNAP23	6.76817095893603	253434
SNAP25	0.711923933333551	254592
SNAP29	16.7038977483672	254310
SNAP47	34.7738265871733	254318
SNAP91	8.85289871502998	253938
SNAPC1	49.0815681978881	254238
SNAPC2	39.7183714353862	254462
SNAPC3	51.9794334380166	254116
SNAPC4	188.12815802898	254324
SNAPC5	40.2383874103379	254440
SNAPIN	13.4886534401793	254116
SNCA	0.400570392696015	254482
SNCAIP	39.6642270012913	254512
SNCB	9.44494877251851	254370
SNCG	18.3765803557996	254178
SND1	27.5381544367366	254032
SNED1	69.2317145391767	253974
SNF8	35.7322821494601	254320
SNIP1	14.2754316568386	254600
SNN	10.1368669137463	254314
SNPH	2.56014713919538	254048
SNRK	5.02080067489495	253880
SNRNP200	13.413772087233	254314
SNRNP25	39.7406130600925	254586
SNRNP27	30.862452390965	254518
SNRNP35	34.9964435138173	254558
SNRNP40	20.7769132097063	254042
SNRNP48	23.0031116713469	253802
SNRNP70	3.68831252853446	234684
SNRPA	16.4642276836679	254552
SNRPA1	0.675117566641939	254592
SNRPB	4.85955396458968	250892
SNRPB2	15.5609070430422	254240
SNRPC	3.49099783121317	253708
SNRPD1	0.392823640913182	254842
SNRPD2	1.33944932150456	240778
SNRPD3	1.54115227945425	254554
SNRPE	4.4530026349804	247912
SNRPF	0.319828216612273	254672
SNRPG	5.39543982964416	136378
SNRPN	2.75045762910967	254788
SNTA1	23.0613643097651	254480
SNTB1	35.0619721990042	254392
SNTB2	9.03864554361675	254332
SNTG1	22.4116357420743	254186
SNTG2	56.4842814570345	254808
SNTN	26.2548513361431	253810
SNUPN	50.9290480541319	254138
SNURF	1.5783350822439	251800
SNW1	23.49794820801	254030
SNX1	27.4784764211031	254830
SNX10	22.666965065078	254298
SNX11	39.0906007364974	254668
SNX13	24.6409492228147	252936
SNX14	67.5855570264033	254228
SNX16	29.6918526019393	254446
SNX17	23.3078374108214	254670
SNX18	38.1010351646731	254342
SNX19	98.7231789595682	254324
SNX2	18.3495811159892	254416
SNX20	25.6840542100627	253864
SNX21	67.8259413636654	254512
SNX22	19.5188122832	254282
SNX24	39.7605501879648	254592
SNX25	47.9688187068283	254480
SNX27	37.6903740455333	254308
SNX29	49.8116904013306	254552
SNX3	13.4055117535006	254408
SNX30	9.86646055146735	254054
SNX31	66.2172900914636	254316
SNX32	107.449804363163	254818
SNX33	14.7745861953133	253896
SNX4	48.5832112471283	254432
SNX5	38.2780924962013	254388
SNX6	7.54244579767924	253930
SNX7	31.9907305230049	254060
SNX8	27.9066465155568	254058
SNX9	33.8320721548152	254832
SOAT1	46.1003739130112	254000
SOAT2	110.767247842057	254670
SOCS1	3.26710879108301	239794
SOCS2	5.41211550140835	254584
SOCS3	0.202487224142481	254052
SOCS4	27.8773651440914	254090
SOCS5	33.0799913955255	254224
SOCS6	1.52978300544652	254334
SOCS7	3.44897972821721	254538
SOD1	17.3190144192586	254672
SOD2	21.5043123102927	254028
SOD3	8.36456253897848	233068
SOGA1	24.2208381769658	254232
SOGA2	56.7865919275438	254134
SOHLH1	20.8814911460342	254212
SOHLH2	19.3792207992813	251026
SON	48.5682854056216	254080
SORBS1	70.6367555344054	254594
SORBS2	53.1251560250166	254586
SORBS3	46.2957966458343	254138
SORCS1	53.4041737378237	254810
SORCS2	36.4776248743909	254006
SORCS3	37.8842930118675	254596
SORD	63.1414405999704	254312
SORL1	78.3820222409063	254308
SORT1	11.938053286376	254302
SOS1	14.6987970473314	253920
SOS2	18.8497455227276	254086
SOST	8.37138329435807	254286
SOSTDC1	8.25541785979436	254060
SOWAHB	89.3409491766845	254342
SOX10	2.66569694193232	246524
SOX11	2.47052687681483	245708
SOX13	12.4620505909328	254644
SOX14	0.314277691836672	254102
SOX15	9.43391499861799	253428
SOX17	0.627792794733308	254342
SOX2	0.463998215141129	234262
SOX30	28.3626821993005	254306
SOX4	1.50752064757847	252518
SOX5	4.97625724951339	254338
SOX6	12.2603814800712	254262
SOX7	12.9537419637892	254478
SOX8	4.59002036293864	245272
SOX9	1.92992532705088	243000
SP1	2.24486736886848	254804
SP100	91.5861973769263	254052
SP110	84.1247784588379	254324
SP140	52.1771864484295	254022
SP140L	45.6583093276872	254508
SP2	4.03161978857711	253638
SP3	5.45988680837154	226834
SP4	13.3725205842562	254340
SP5	6.54456568118542	249420
SP6	12.4827276298141	253820
SP7	9.54647029429393	253964
SP9	0.491136822914979	254842
SPA17	21.3745061502437	254040
SPACA1	3.61823891209222	250284
SPACA3	11.4019613547529	253966
SPACA4	11.2017968061039	253588
SPACA7	45.5413487017029	254034
SPAG1	73.6506613824136	253998
SPAG11A	5.20150118250836	232542
SPAG11B	26.355792083456	253524
SPAG16	126.721007836145	253928
SPAG17	134.837528429817	254238
SPAG4	42.2317196338985	254480
SPAG5	97.8761690421904	254590
SPAG6	70.3874373299427	254760
SPAG7	11.6433219978335	254802
SPAG8	71.3818031709995	254842
SPAG9	13.271580216603	254136
SPAM1	26.9532466959928	253978
SPARC	10.6854113727072	254618
SPARCL1	53.1904476493437	254818
SPAST	7.69331792236783	254380
SPATA12	11.2259396270921	254026
SPATA13	56.0671487534519	254478
SPATA16	61.2246001802346	254402
SPATA17	46.5162216592146	254586
SPATA18	56.6198392980517	254526
SPATA19	33.691688000312	254050
SPATA2	3.75003367600935	253896
SPATA20	74.0492385847563	254312
SPATA21	83.1025829686671	254474
SPATA22	22.2041298885672	254538
SPATA25	14.3731820944721	254428
SPATA2L	20.6710085236852	251810
SPATA31D1	114.147923532929	254458
SPATA31E1	183.910027875401	254454
SPATA32	61.7388222155697	254592
SPATA33	50.5985108463454	254672
SPATA4	34.7719498353152	254134
SPATA5	90.081198983012	254330
SPATA5L1	84.4561901018927	254096
SPATA6	60.2895947499156	254130
SPATA6L	29.9314560984233	253998
SPATA7	81.4503700354866	254384
SPATA8	15.4361258378133	254474
SPATA9	17.5187037636849	254540
SPATC1	139.882597657118	253902
SPATC1L	66.5399790461685	253636
SPATS1	32.558329054715	254042
SPATS2	17.4583770007526	254466
SPATS2L	9.98517711801034	253792
SPC24	5.67502186967958	253990
SPC25	24.8656562241336	254270
SPCS1	20.3449304330982	254320
SPCS2	0.357494243615603	254052
SPCS3	1.33265563393939	241926
SPDEF	5.64293305871195	253856
SPDL1	106.782727282834	254488
SPDYA	14.70011250613	253930
SPDYC	37.7090099475772	254580
SPDYE1	30.365040227983	254664
SPDYE3	11.4844182718448	254598
SPDYE4	31.8637879852009	253690
SPECC1	62.2729148405244	254568
SPECC1L	26.8189820939246	254586
SPEF1	15.621925723424	253992
SPEF2	155.383184830285	254398
SPEG	49.7911239154676	254566
SPEM1	16.6990484859367	254548
SPEN	24.0888126567047	254078
SPERT	27.6726044853946	254758
SPESP1	40.7325860551347	254350
SPG11	323.932062284513	254588
SPG21	19.8342549382429	254586
SPG7	136.056437164032	254342
SPHAR	10.0978703814431	251426
SPHK1	29.7476723539507	254294
SPHK2	63.1067154532483	254194
SPHKAP	37.6306208467614	254504
SPI1	0.63984646291118	254342
SPIB	30.6653211213238	254412
SPIC	11.6299055849704	254592
SPICE1	54.8303003881314	254046
SPIDR	159.713258560098	254298
SPIN1	1.52104543233631	243020
SPINK1	1.21606745756693	253040
SPINK13	12.3438409386071	254278
SPINK14	9.28205028552201	184234
SPINK2	9.28681053570706	250920
SPINK4	6.25599182801346	254494
SPINK5	161.382450604311	254450
SPINK6	24.2330697463964	254516
SPINK7	9.24289405250005	253904
SPINK8	16.2673295884846	253926
SPINK9	8.24237207766068	254036
SPINT1	36.9347677680367	254830
SPINT2	20.8115050311706	254670
SPINT4	33.312917765027	254520
SPIRE1	20.9037577409141	254444
SPIRE2	76.7110749172949	254836
SPN	14.3768783119655	254670
SPNS1	13.8851991311176	254066
